experiment_name,plot_name,plot_side,block,system_code,date,year,irrigation_amount,irrigation_unit
century,1_3,COMPOSITE,1,CMT,7/15/2005,2005,19.83,hectare*mm
century,1_3,COMPOSITE,1,CMT,7/25/2005,2005,10.93,hectare*mm
century,1_3,COMPOSITE,1,CMT,8/3/2005,2005,12.14,hectare*mm
century,1_3,COMPOSITE,1,CMT,8/10/2005,2005,19.83,hectare*mm
century,1_4,COMPOSITE,1,CMT,5/17/2005,2005,49.33,hectare*mm
century,1_4,COMPOSITE,1,CMT,6/14/2005,2005,12.14,hectare*mm
century,1_4,COMPOSITE,1,CMT,6/21/2005,2005,10.12,hectare*mm
century,1_4,COMPOSITE,1,CMT,7/5/2005,2005,12.14,hectare*mm
century,1_4,COMPOSITE,1,CMT,7/13/2005,2005,20.23,hectare*mm
century,1_4,COMPOSITE,1,CMT,7/20/2005,2005,8.09,hectare*mm
century,1_4,COMPOSITE,1,CMT,7/26/2005,2005,12.14,hectare*mm
century,1_4,COMPOSITE,1,CMT,8/1/2005,2005,24.28,hectare*mm
century,1_4,COMPOSITE,1,CMT,8/16/2005,2005,8.09,hectare*mm
century,1_5,COMPOSITE,1,CWT,5/16/2005,2005,38.24,hectare*mm
century,1_5,COMPOSITE,1,CWT,6/8/2005,2005,24.28,hectare*mm
century,1_5,COMPOSITE,1,CWT,6/16/2005,2005,12.14,hectare*mm
century,1_5,COMPOSITE,1,CWT,6/20/2005,2005,12.14,hectare*mm
century,1_5,COMPOSITE,1,CWT,7/6/2005,2005,14.16,hectare*mm
century,1_5,COMPOSITE,1,CWT,7/11/2005,2005,20.23,hectare*mm
century,1_5,COMPOSITE,1,CWT,7/20/2005,2005,8.09,hectare*mm
century,1_5,COMPOSITE,1,CWT,7/25/2005,2005,12.14,hectare*mm
century,1_5,COMPOSITE,1,CWT,8/1/2005,2005,22.26,hectare*mm
century,1_5,COMPOSITE,1,CWT,8/16/2005,2005,30.35,hectare*mm
century,2_2,COMPOSITE,1,TR,5/16/2005,2005,94.7,hectare*mm
century,2_2,COMPOSITE,1,TR,6/8/2005,2005,72.84,hectare*mm
century,2_2,COMPOSITE,1,TR,6/16/2005,2005,48.56,hectare*mm
century,2_2,COMPOSITE,1,TR,6/20/2005,2005,60.7,hectare*mm
century,2_2,COMPOSITE,1,TR,7/6/2005,2005,24.28,hectare*mm
century,2_2,COMPOSITE,1,TR,7/12/2005,2005,40.47,hectare*mm
century,2_2,COMPOSITE,1,TR,7/22/2005,2005,24.28,hectare*mm
century,2_2,COMPOSITE,1,TR,7/27/2005,2005,16.19,hectare*mm
century,2_2,COMPOSITE,1,TR,8/2/2005,2005,32.37,hectare*mm
century,2_2,COMPOSITE,1,TR,8/17/2005,2005,48.56,hectare*mm
century,2_2,COMPOSITE,1,TR,8/22/2005,2005,20.23,hectare*mm
century,2_3,COMPOSITE,1,OMT,5/10/2005,2005,12.95,hectare*mm
century,2_3,COMPOSITE,1,OMT,5/24/2005,2005,51.8,hectare*mm
century,2_3,COMPOSITE,1,OMT,6/2/2005,2005,66.77,hectare*mm
century,2_3,COMPOSITE,1,OMT,6/13/2005,2005,59.08,hectare*mm
century,2_3,COMPOSITE,1,OMT,6/24/2005,2005,40.87,hectare*mm
century,2_3,COMPOSITE,1,OMT,7/5/2005,2005,106.03,hectare*mm
century,2_3,COMPOSITE,1,OMT,7/14/2005,2005,45.73,hectare*mm
century,2_3,COMPOSITE,1,OMT,7/26/2005,2005,14.97,hectare*mm
century,2_3,COMPOSITE,1,OMT,8/1/2005,2005,21.04,hectare*mm
century,2_3,COMPOSITE,1,OMT,8/10/2005,2005,25.9,hectare*mm
century,2_3,COMPOSITE,1,OMT,8/23/2005,2005,44.52,hectare*mm
century,2_4,COMPOSITE,1,LMT,5/14/2005,2005,70.33,hectare*mm
century,2_4,COMPOSITE,1,LMT,6/14/2005,2005,64.75,hectare*mm
century,2_4,COMPOSITE,1,LMT,6/20/2005,2005,28.33,hectare*mm
century,2_4,COMPOSITE,1,LMT,7/5/2005,2005,72.84,hectare*mm
century,2_4,COMPOSITE,1,LMT,7/11/2005,2005,34.4,hectare*mm
century,2_4,COMPOSITE,1,LMT,7/20/2005,2005,24.28,hectare*mm
century,2_4,COMPOSITE,1,LMT,7/25/2005,2005,60.7,hectare*mm
century,2_4,COMPOSITE,1,LMT,8/1/2005,2005,56.66,hectare*mm
century,2_4,COMPOSITE,1,LMT,8/15/2005,2005,16.19,hectare*mm
century,2_5,COMPOSITE,1,CWT,5/5/2005,2005,94.49,hectare*mm
century,3_5,COMPOSITE,1,IWC,5/5/2005,2005,103.6,hectare*mm
century,4_2,COMPOSITE,1,IWF,5/5/2005,2005,58.76,hectare*mm
century,4_3,COMPOSITE,2,CWT,5/16/2005,2005,34.56,hectare*mm
century,4_3,COMPOSITE,2,CWT,6/8/2005,2005,24.28,hectare*mm
century,4_3,COMPOSITE,2,CWT,6/16/2005,2005,12.14,hectare*mm
century,4_3,COMPOSITE,2,CWT,6/20/2005,2005,12.14,hectare*mm
century,4_3,COMPOSITE,2,CWT,7/6/2005,2005,14.16,hectare*mm
century,4_3,COMPOSITE,2,CWT,7/11/2005,2005,20.23,hectare*mm
century,4_3,COMPOSITE,2,CWT,7/20/2005,2005,8.09,hectare*mm
century,4_3,COMPOSITE,2,CWT,7/25/2005,2005,12.14,hectare*mm
century,4_3,COMPOSITE,2,CWT,8/1/2005,2005,22.26,hectare*mm
century,4_3,COMPOSITE,2,CWT,8/16/2005,2005,30.35,hectare*mm
century,4_4,COMPOSITE,2,LMT,5/14/2005,2005,19.75,hectare*mm
century,4_4,COMPOSITE,2,LMT,6/14/2005,2005,64.75,hectare*mm
century,4_4,COMPOSITE,2,LMT,6/20/2005,2005,28.33,hectare*mm
century,4_4,COMPOSITE,2,LMT,7/5/2005,2005,72.84,hectare*mm
century,4_4,COMPOSITE,2,LMT,7/11/2005,2005,34.4,hectare*mm
century,4_4,COMPOSITE,2,LMT,7/20/2005,2005,24.28,hectare*mm
century,4_4,COMPOSITE,2,LMT,7/25/2005,2005,60.7,hectare*mm
century,4_4,COMPOSITE,2,LMT,8/1/2005,2005,56.66,hectare*mm
century,4_4,COMPOSITE,2,LMT,8/15/2005,2005,0,hectare*mm
century,4_5,COMPOSITE,2,CMT,5/26/2005,2005,24.69,hectare*mm
century,4_5,COMPOSITE,2,CMT,6/1/2005,2005,39.66,hectare*mm
century,4_5,COMPOSITE,2,CMT,6/15/2005,2005,12.14,hectare*mm
century,4_5,COMPOSITE,2,CMT,6/25/2005,2005,21.04,hectare*mm
century,4_5,COMPOSITE,2,CMT,7/6/2005,2005,44.52,hectare*mm
century,4_5,COMPOSITE,2,CMT,7/15/2005,2005,8.5,hectare*mm
century,4_5,COMPOSITE,2,CMT,7/25/2005,2005,18.62,hectare*mm
century,4_5,COMPOSITE,2,CMT,8/3/2005,2005,19.83,hectare*mm
century,4_5,COMPOSITE,2,CMT,8/10/2005,2005,18.62,hectare*mm
century,4_6,COMPOSITE,2,IWF,5/5/2005,2005,50.83,hectare*mm
century,4_8,COMPOSITE,2,IWL,5/6/2005,2005,58.07,hectare*mm
century,5_2,COMPOSITE,1,IWL,5/6/2005,2005,66.04,hectare*mm
century,5_3,COMPOSITE,2,CWT,5/5/2005,2005,87.01,hectare*mm
century,5_4,COMPOSITE,2,UN,5/17/2005,2005,32.09,hectare*mm
century,5_4,COMPOSITE,2,UN,6/14/2005,2005,12.14,hectare*mm
century,5_4,COMPOSITE,2,UN,6/21/2005,2005,10.12,hectare*mm
century,5_4,COMPOSITE,2,UN,7/5/2005,2005,12.14,hectare*mm
century,5_4,COMPOSITE,2,UN,7/13/2005,2005,20.23,hectare*mm
century,5_4,COMPOSITE,2,UN,7/20/2005,2005,8.09,hectare*mm
century,5_4,COMPOSITE,2,UN,7/26/2005,2005,12.14,hectare*mm
century,5_4,COMPOSITE,2,UN,8/1/2005,2005,24.28,hectare*mm
century,5_4,COMPOSITE,2,UN,8/16/2005,2005,8.09,hectare*mm
century,5_5,COMPOSITE,2,CMT,5/17/2005,2005,53.05,hectare*mm
century,5_5,COMPOSITE,2,CMT,6/14/2005,2005,12.14,hectare*mm
century,5_5,COMPOSITE,2,CMT,6/21/2005,2005,10.12,hectare*mm
century,5_5,COMPOSITE,2,CMT,7/5/2005,2005,12.14,hectare*mm
century,5_5,COMPOSITE,2,CMT,7/13/2005,2005,20.23,hectare*mm
century,5_5,COMPOSITE,2,CMT,7/20/2005,2005,8.09,hectare*mm
century,5_5,COMPOSITE,2,CMT,7/26/2005,2005,12.14,hectare*mm
century,5_5,COMPOSITE,2,CMT,8/1/2005,2005,24.28,hectare*mm
century,5_5,COMPOSITE,2,CMT,8/16/2005,2005,8.09,hectare*mm
century,5_6,COMPOSITE,2,IWC,5/5/2005,2005,95.1,hectare*mm
century,5_7,COMPOSITE,3,TR,5/16/2005,2005,82.96,hectare*mm
century,5_7,COMPOSITE,3,TR,6/8/2005,2005,72.84,hectare*mm
century,5_7,COMPOSITE,3,TR,6/16/2005,2005,48.56,hectare*mm
century,5_7,COMPOSITE,3,TR,6/20/2005,2005,60.7,hectare*mm
century,5_7,COMPOSITE,3,TR,7/6/2005,2005,24.28,hectare*mm
century,5_7,COMPOSITE,3,TR,7/12/2005,2005,40.47,hectare*mm
century,5_7,COMPOSITE,3,TR,7/22/2005,2005,24.28,hectare*mm
century,5_7,COMPOSITE,3,TR,7/27/2005,2005,16.19,hectare*mm
century,5_7,COMPOSITE,3,TR,8/2/2005,2005,32.37,hectare*mm
century,5_7,COMPOSITE,3,TR,8/17/2005,2005,48.56,hectare*mm
century,5_7,COMPOSITE,3,TR,8/22/2005,2005,20.23,hectare*mm
century,6_3,COMPOSITE,2,LMT,5/10/2005,2005,40.87,hectare*mm
century,6_3,COMPOSITE,2,LMT,5/24/2005,2005,59.08,hectare*mm
century,6_3,COMPOSITE,2,LMT,6/1/2005,2005,43.3,hectare*mm
century,6_3,COMPOSITE,2,LMT,6/14/2005,2005,72.84,hectare*mm
century,6_3,COMPOSITE,2,LMT,6/24/2005,2005,50.59,hectare*mm
century,6_3,COMPOSITE,2,LMT,7/5/2005,2005,42.09,hectare*mm
century,6_3,COMPOSITE,2,LMT,7/14/2005,2005,36.83,hectare*mm
century,6_3,COMPOSITE,2,LMT,7/25/2005,2005,14.97,hectare*mm
century,6_3,COMPOSITE,2,LMT,8/1/2005,2005,19.83,hectare*mm
century,6_3,COMPOSITE,2,LMT,8/11/2005,2005,39.66,hectare*mm
century,6_3,COMPOSITE,2,LMT,8/23/2005,2005,17.4,hectare*mm
century,6_4,COMPOSITE,2,OMT,5/10/2005,2005,18.62,hectare*mm
century,6_4,COMPOSITE,2,OMT,5/24/2005,2005,110.88,hectare*mm
century,6_4,COMPOSITE,2,OMT,6/2/2005,2005,91.46,hectare*mm
century,6_4,COMPOSITE,2,OMT,6/13/2005,2005,40.87,hectare*mm
century,6_4,COMPOSITE,2,OMT,6/24/2005,2005,78.91,hectare*mm
century,6_4,COMPOSITE,2,OMT,7/5/2005,2005,56.66,hectare*mm
century,6_4,COMPOSITE,2,OMT,7/14/2005,2005,49.37,hectare*mm
century,6_4,COMPOSITE,2,OMT,7/26/2005,2005,16.19,hectare*mm
century,6_4,COMPOSITE,2,OMT,8/1/2005,2005,13.76,hectare*mm
century,6_4,COMPOSITE,2,OMT,8/10/2005,2005,28.33,hectare*mm
century,6_4,COMPOSITE,2,OMT,8/23/2005,2005,17.4,hectare*mm
century,6_5,COMPOSITE,2,OMT,5/14/2005,2005,286.23,hectare*mm
century,6_5,COMPOSITE,2,OMT,6/14/2005,2005,60.7,hectare*mm
century,6_5,COMPOSITE,2,OMT,6/20/2005,2005,48.56,hectare*mm
century,6_5,COMPOSITE,2,OMT,7/5/2005,2005,80.94,hectare*mm
century,6_5,COMPOSITE,2,OMT,7/12/2005,2005,26.3,hectare*mm
century,6_5,COMPOSITE,2,OMT,7/22/2005,2005,24.28,hectare*mm
century,6_5,COMPOSITE,2,OMT,7/27/2005,2005,60.7,hectare*mm
century,6_5,COMPOSITE,2,OMT,8/2/2005,2005,97.12,hectare*mm
century,6_5,COMPOSITE,2,OMT,8/16/2005,2005,48.56,hectare*mm
century,6_5,COMPOSITE,2,OMT,8/22/2005,2005,20.23,hectare*mm
century,6_6,COMPOSITE,3,CWT,5/5/2005,2005,90.65,hectare*mm
century,6_7,COMPOSITE,3,LMT,5/10/2005,2005,34.4,hectare*mm
century,6_7,COMPOSITE,3,LMT,5/24/2005,2005,49.37,hectare*mm
century,6_7,COMPOSITE,3,LMT,6/1/2005,2005,56.66,hectare*mm
century,6_7,COMPOSITE,3,LMT,6/14/2005,2005,86.2,hectare*mm
century,6_7,COMPOSITE,3,LMT,6/24/2005,2005,75.27,hectare*mm
century,6_7,COMPOSITE,3,LMT,7/5/2005,2005,55.44,hectare*mm
century,6_7,COMPOSITE,3,LMT,7/14/2005,2005,16.19,hectare*mm
century,6_7,COMPOSITE,3,LMT,7/25/2005,2005,24.69,hectare*mm
century,6_7,COMPOSITE,3,LMT,8/1/2005,2005,31.97,hectare*mm
century,6_7,COMPOSITE,3,LMT,8/11/2005,2005,64.35,hectare*mm
century,6_7,COMPOSITE,3,LMT,8/23/2005,2005,27.11,hectare*mm
century,6_8,COMPOSITE,3,OMT,5/10/2005,2005,19.02,hectare*mm
century,6_8,COMPOSITE,3,OMT,5/24/2005,2005,72.84,hectare*mm
century,6_8,COMPOSITE,3,OMT,6/2/2005,2005,50.59,hectare*mm
century,6_8,COMPOSITE,3,OMT,6/13/2005,2005,50.59,hectare*mm
century,6_8,COMPOSITE,3,OMT,6/24/2005,2005,56.66,hectare*mm
century,6_8,COMPOSITE,3,OMT,7/5/2005,2005,130.71,hectare*mm
century,6_8,COMPOSITE,3,OMT,7/14/2005,2005,49.37,hectare*mm
century,6_8,COMPOSITE,3,OMT,7/26/2005,2005,36.83,hectare*mm
century,6_8,COMPOSITE,3,OMT,8/1/2005,2005,40.87,hectare*mm
century,6_8,COMPOSITE,3,OMT,8/10/2005,2005,14.97,hectare*mm
century,6_8,COMPOSITE,3,OMT,8/23/2005,2005,40.87,hectare*mm
century,6_9,COMPOSITE,3,LMT,5/14/2005,2005,127.07,hectare*mm
century,6_9,COMPOSITE,3,LMT,6/14/2005,2005,64.75,hectare*mm
century,6_9,COMPOSITE,3,LMT,6/20/2005,2005,28.33,hectare*mm
century,6_9,COMPOSITE,3,LMT,7/5/2005,2005,72.84,hectare*mm
century,6_9,COMPOSITE,3,LMT,7/11/2005,2005,34.4,hectare*mm
century,6_9,COMPOSITE,3,LMT,7/20/2005,2005,24.28,hectare*mm
century,6_9,COMPOSITE,3,LMT,7/25/2005,2005,60.7,hectare*mm
century,6_9,COMPOSITE,3,LMT,8/1/2005,2005,56.66,hectare*mm
century,6_9,COMPOSITE,3,LMT,8/15/2005,2005,16.19,hectare*mm
century,7_4,COMPOSITE,2,TR,5/16/2005,2005,134.84,hectare*mm
century,7_4,COMPOSITE,2,TR,6/8/2005,2005,72.84,hectare*mm
century,7_4,COMPOSITE,2,TR,6/16/2005,2005,48.56,hectare*mm
century,7_4,COMPOSITE,2,TR,6/20/2005,2005,60.7,hectare*mm
century,7_4,COMPOSITE,2,TR,7/6/2005,2005,24.28,hectare*mm
century,7_4,COMPOSITE,2,TR,7/12/2005,2005,40.47,hectare*mm
century,7_4,COMPOSITE,2,TR,7/22/2005,2005,24.28,hectare*mm
century,7_4,COMPOSITE,2,TR,7/27/2005,2005,16.19,hectare*mm
century,7_4,COMPOSITE,2,TR,8/2/2005,2005,32.37,hectare*mm
century,7_4,COMPOSITE,2,TR,8/17/2005,2005,48.56,hectare*mm
century,7_4,COMPOSITE,2,TR,8/22/2005,2005,20.23,hectare*mm
century,7_5,COMPOSITE,3,IWL,5/6/2005,2005,50.83,hectare*mm
century,7_7,COMPOSITE,3,IWC,5/5/2005,2005,51.11,hectare*mm
century,7_8,COMPOSITE,3,CMT,5/17/2005,2005,43.18,hectare*mm
century,7_8,COMPOSITE,3,CMT,6/14/2005,2005,12.14,hectare*mm
century,7_8,COMPOSITE,3,CMT,6/21/2005,2005,10.12,hectare*mm
century,7_8,COMPOSITE,3,CMT,7/5/2005,2005,12.14,hectare*mm
century,7_8,COMPOSITE,3,CMT,7/13/2005,2005,20.23,hectare*mm
century,7_8,COMPOSITE,3,CMT,7/20/2005,2005,8.09,hectare*mm
century,7_8,COMPOSITE,3,CMT,7/26/2005,2005,12.14,hectare*mm
century,7_8,COMPOSITE,3,CMT,8/1/2005,2005,24.28,hectare*mm
century,7_8,COMPOSITE,3,CMT,8/16/2005,2005,8.09,hectare*mm
century,7_9,COMPOSITE,3,CWT,5/16/2005,2005,6.15,hectare*mm
century,7_9,COMPOSITE,3,CWT,6/8/2005,2005,24.28,hectare*mm
century,7_9,COMPOSITE,3,CWT,6/16/2005,2005,12.14,hectare*mm
century,7_9,COMPOSITE,3,CWT,6/20/2005,2005,12.14,hectare*mm
century,7_9,COMPOSITE,3,CWT,7/6/2005,2005,14.16,hectare*mm
century,7_9,COMPOSITE,3,CWT,7/11/2005,2005,20.23,hectare*mm
century,7_9,COMPOSITE,3,CWT,7/20/2005,2005,8.09,hectare*mm
century,7_9,COMPOSITE,3,CWT,7/25/2005,2005,12.14,hectare*mm
century,7_9,COMPOSITE,3,CWT,8/1/2005,2005,22.26,hectare*mm
century,7_9,COMPOSITE,3,CWT,8/16/2005,2005,30.35,hectare*mm
century,8_5,COMPOSITE,3,IWF,5/5/2005,2005,78.91,hectare*mm
century,8_8,COMPOSITE,3,OMT,5/14/2005,2005,234.39,hectare*mm
century,8_8,COMPOSITE,3,OMT,6/14/2005,2005,60.7,hectare*mm
century,8_8,COMPOSITE,3,OMT,6/20/2005,2005,48.56,hectare*mm
century,8_8,COMPOSITE,3,OMT,7/5/2005,2005,80.94,hectare*mm
century,8_8,COMPOSITE,3,OMT,7/12/2005,2005,26.3,hectare*mm
century,8_8,COMPOSITE,3,OMT,7/22/2005,2005,24.28,hectare*mm
century,8_8,COMPOSITE,3,OMT,7/27/2005,2005,60.7,hectare*mm
century,8_8,COMPOSITE,3,OMT,8/2/2005,2005,97.12,hectare*mm
century,8_8,COMPOSITE,3,OMT,8/16/2005,2005,48.56,hectare*mm
century,8_8,COMPOSITE,3,OMT,8/22/2005,2005,20.23,hectare*mm
century,8_9,COMPOSITE,3,CMT,5/26/2005,2005,27.11,hectare*mm
century,8_9,COMPOSITE,3,CMT,6/1/2005,2005,81.34,hectare*mm
century,8_9,COMPOSITE,3,CMT,6/15/2005,2005,12.14,hectare*mm
century,8_9,COMPOSITE,3,CMT,6/25/2005,2005,38.45,hectare*mm
century,8_9,COMPOSITE,3,CMT,7/6/2005,2005,18.62,hectare*mm
century,8_9,COMPOSITE,3,CMT,7/15/2005,2005,29.54,hectare*mm
century,8_9,COMPOSITE,3,CMT,7/25/2005,2005,13.76,hectare*mm
century,8_9,COMPOSITE,3,CMT,8/3/2005,2005,16.19,hectare*mm
century,8_9,COMPOSITE,3,CMT,8/10/2005,2005,14.97,hectare*mm
century,1_1,COMPOSITE,1,LMT,6/14/2006,2006,9.87,hectare*mm
century,1_1,COMPOSITE,1,LMT,7/5/2006,2006,13.57,hectare*mm
century,1_1,COMPOSITE,1,LMT,8/3/2006,2006,4.93,hectare*mm
century,1_2,COMPOSITE,1,OMT,6/9/2006,2006,91.29,hectare*mm
century,1_2,COMPOSITE,1,OMT,6/24/2006,2006,64.15,hectare*mm
century,1_2,COMPOSITE,1,OMT,6/26/2006,2006,55.52,hectare*mm
century,1_2,COMPOSITE,1,OMT,7/3/2006,2006,50.58,hectare*mm
century,1_2,COMPOSITE,1,OMT,7/12/2006,2006,71.55,hectare*mm
century,1_2,COMPOSITE,1,OMT,7/19/2006,2006,67.85,hectare*mm
century,1_2,COMPOSITE,1,OMT,7/26/2006,2006,37.01,hectare*mm
century,1_2,COMPOSITE,1,OMT,7/28/2006,2006,30.84,hectare*mm
century,1_2,COMPOSITE,1,OMT,8/3/2006,2006,37.01,hectare*mm
century,1_2,COMPOSITE,1,OMT,8/14/2006,2006,55.52,hectare*mm
century,1_3,COMPOSITE,1,CMT,8/1/2006,2006,3.7,hectare*mm
century,1_4,COMPOSITE,1,CMT,5/27/2006,2006,29.61,hectare*mm
century,1_4,COMPOSITE,1,CMT,6/7/2006,2006,35.78,hectare*mm
century,1_4,COMPOSITE,1,CMT,6/13/2006,2006,18.51,hectare*mm
century,1_4,COMPOSITE,1,CMT,6/20/2006,2006,20.97,hectare*mm
century,1_4,COMPOSITE,1,CMT,6/23/2006,2006,13.57,hectare*mm
century,1_4,COMPOSITE,1,CMT,6/27/2006,2006,35.78,hectare*mm
century,1_4,COMPOSITE,1,CMT,7/7/2006,2006,24.67,hectare*mm
century,1_4,COMPOSITE,1,CMT,7/12/2006,2006,22.21,hectare*mm
century,1_4,COMPOSITE,1,CMT,7/18/2006,2006,17.27,hectare*mm
century,1_4,COMPOSITE,1,CMT,7/24/2006,2006,29.61,hectare*mm
century,1_4,COMPOSITE,1,CMT,8/1/2006,2006,24.67,hectare*mm
century,1_4,COMPOSITE,1,CMT,8/11/2006,2006,24.67,hectare*mm
century,1_5,COMPOSITE,1,CWT,4/20/2006,2006,63.13,hectare*mm
century,2_2,COMPOSITE,1,TR,6/10/2006,2006,95.83,hectare*mm
century,2_2,COMPOSITE,1,TR,6/24/2006,2006,32.2,hectare*mm
century,2_2,COMPOSITE,1,TR,6/26/2006,2006,40.53,hectare*mm
century,2_2,COMPOSITE,1,TR,6/30/2006,2006,31.82,hectare*mm
century,2_2,COMPOSITE,1,TR,7/7/2006,2006,25.76,hectare*mm
century,2_2,COMPOSITE,1,TR,7/13/2006,2006,19.32,hectare*mm
century,2_2,COMPOSITE,1,TR,7/19/2006,2006,55.68,hectare*mm
century,2_2,COMPOSITE,1,TR,7/27/2006,2006,33.33,hectare*mm
century,2_2,COMPOSITE,1,TR,7/31/2006,2006,28.41,hectare*mm
century,2_2,COMPOSITE,1,TR,8/9/2006,2006,12.5,hectare*mm
century,2_2,COMPOSITE,1,TR,8/15/2006,2006,39.39,hectare*mm
century,2_3,COMPOSITE,1,OMT,5/31/2006,2006,80.19,hectare*mm
century,2_3,COMPOSITE,1,OMT,6/14/2006,2006,67.85,hectare*mm
century,2_3,COMPOSITE,1,OMT,6/19/2006,2006,65.39,hectare*mm
century,2_3,COMPOSITE,1,OMT,7/3/2006,2006,22.21,hectare*mm
century,2_3,COMPOSITE,1,OMT,7/5/2006,2006,49.35,hectare*mm
century,2_3,COMPOSITE,1,OMT,7/11/2006,2006,56.75,hectare*mm
century,2_3,COMPOSITE,1,OMT,7/20/2006,2006,33.31,hectare*mm
century,2_3,COMPOSITE,1,OMT,7/27/2006,2006,25.91,hectare*mm
century,2_3,COMPOSITE,1,OMT,8/2/2006,2006,23.44,hectare*mm
century,2_3,COMPOSITE,1,OMT,8/3/2006,2006,9.87,hectare*mm
century,2_3,COMPOSITE,1,OMT,8/14/2006,2006,34.54,hectare*mm
century,2_4,COMPOSITE,1,LMT,6/10/2006,2006,81.42,hectare*mm
century,2_4,COMPOSITE,1,LMT,6/24/2006,2006,37.01,hectare*mm
century,2_4,COMPOSITE,1,LMT,7/5/2006,2006,53.05,hectare*mm
century,2_4,COMPOSITE,1,LMT,7/10/2006,2006,24.67,hectare*mm
century,2_4,COMPOSITE,1,LMT,7/13/2006,2006,16.04,hectare*mm
century,2_4,COMPOSITE,1,LMT,7/18/2006,2006,23.44,hectare*mm
century,2_4,COMPOSITE,1,LMT,7/21/2006,2006,23.44,hectare*mm
century,2_4,COMPOSITE,1,LMT,7/25/2006,2006,27.14,hectare*mm
century,2_4,COMPOSITE,1,LMT,8/2/2006,2006,35.78,hectare*mm
century,2_4,COMPOSITE,1,LMT,8/11/2006,2006,30.84,hectare*mm
century,2_4,COMPOSITE,1,LMT,8/17/2006,2006,25.91,hectare*mm
century,2_5,COMPOSITE,1,CWT,6/13/2006,2006,51.81,hectare*mm
century,2_5,COMPOSITE,1,CWT,6/27/2006,2006,32.08,hectare*mm
century,2_5,COMPOSITE,1,CWT,7/10/2006,2006,17.27,hectare*mm
century,2_5,COMPOSITE,1,CWT,7/18/2006,2006,17.27,hectare*mm
century,2_5,COMPOSITE,1,CWT,7/26/2006,2006,7.4,hectare*mm
century,2_5,COMPOSITE,1,CWT,8/1/2006,2006,6.17,hectare*mm
century,2_5,COMPOSITE,1,CWT,8/3/2006,2006,3.7,hectare*mm
century,2_5,COMPOSITE,1,CWT,8/10/2006,2006,6.17,hectare*mm
century,2_5,COMPOSITE,1,CWT,8/16/2006,2006,7.4,hectare*mm
century,2_6,COMPOSITE,2,IWF,4/21/2006,2006,63.13,hectare*mm
century,2_7,COMPOSITE,2,IWC,4/21/2006,2006,70.01,hectare*mm
century,3_4,COMPOSITE,1,IWF,4/21/2006,2006,49.94,hectare*mm
century,4_3,COMPOSITE,2,CWT,4/20/2006,2006,83.37,hectare*mm
century,4_4,COMPOSITE,2,LMT,6/10/2006,2006,23.44,hectare*mm
century,4_4,COMPOSITE,2,LMT,6/24/2006,2006,4.93,hectare*mm
century,4_4,COMPOSITE,2,LMT,6/26/2006,2006,2.47,hectare*mm
century,4_4,COMPOSITE,2,LMT,7/5/2006,2006,1.23,hectare*mm
century,4_4,COMPOSITE,2,LMT,7/10/2006,2006,1.23,hectare*mm
century,4_4,COMPOSITE,2,LMT,8/17/2006,2006,2.47,hectare*mm
century,4_5,COMPOSITE,2,CMT,6/14/2006,2006,28.37,hectare*mm
century,4_5,COMPOSITE,2,CMT,6/19/2006,2006,22.21,hectare*mm
century,4_5,COMPOSITE,2,CMT,6/27/2006,2006,9.87,hectare*mm
century,4_5,COMPOSITE,2,CMT,7/3/2006,2006,9.87,hectare*mm
century,4_5,COMPOSITE,2,CMT,7/5/2006,2006,6.17,hectare*mm
century,4_5,COMPOSITE,2,CMT,7/11/2006,2006,22.21,hectare*mm
century,4_5,COMPOSITE,2,CMT,7/18/2006,2006,11.1,hectare*mm
century,4_5,COMPOSITE,2,CMT,7/26/2006,2006,7.4,hectare*mm
century,4_5,COMPOSITE,2,CMT,8/1/2006,2006,8.64,hectare*mm
century,4_5,COMPOSITE,2,CMT,8/3/2006,2006,6.17,hectare*mm
century,4_5,COMPOSITE,2,CMT,8/11/2006,2006,6.17,hectare*mm
century,4_5,COMPOSITE,2,CMT,8/16/2006,2006,12.34,hectare*mm
century,4_7,COMPOSITE,2,IWL,4/21/2006,2006,86.44,hectare*mm
century,5_1,COMPOSITE,1,IWL,4/21/2006,2006,63.13,hectare*mm
century,5_3,COMPOSITE,2,CWT,6/13/2006,2006,19.74,hectare*mm
century,5_3,COMPOSITE,2,CWT,6/27/2006,2006,29.61,hectare*mm
century,5_3,COMPOSITE,2,CWT,7/10/2006,2006,16.04,hectare*mm
century,5_3,COMPOSITE,2,CWT,7/18/2006,2006,12.34,hectare*mm
century,5_3,COMPOSITE,2,CWT,7/26/2006,2006,6.17,hectare*mm
century,5_3,COMPOSITE,2,CWT,8/1/2006,2006,2.47,hectare*mm
century,5_3,COMPOSITE,2,CWT,8/3/2006,2006,4.93,hectare*mm
century,5_3,COMPOSITE,2,CWT,8/10/2006,2006,2.47,hectare*mm
century,5_3,COMPOSITE,2,CWT,8/16/2006,2006,7.4,hectare*mm
century,5_4,COMPOSITE,2,UN,6/7/2006,2006,27.14,hectare*mm
century,5_4,COMPOSITE,2,UN,6/13/2006,2006,13.57,hectare*mm
century,5_4,COMPOSITE,2,UN,6/20/2006,2006,19.74,hectare*mm
century,5_4,COMPOSITE,2,UN,6/23/2006,2006,8.64,hectare*mm
